urlID,Name,Career_length,Career_WS/48,Career_OBPM,Career_DBPM,Career_BPM,Career_VORP,Draft_pick,Undrafted,Retired,Rookie_age,Guard1,Forward1,Center1,G1,MP1,PER1,TS1,3PAr1,FTr1,ORB%1,DRB%1,TRB%1,AST%1,STL%1,BLK%1,TOV%1,USG%1,OWS1,DWS1,WS1,WS/48_1,OBPM1,DBPM1,BPM1,VORP1,Guard2,Forward2,Center2,G2,MP2,PER2,TS2,3PAr2,FTr2,ORB%2,DRB%2,TRB%2,AST%2,STL%2,BLK%2,TOV%2,USG%2,OWS2,DWS2,WS2,WS/48_2,OBPM2,DBPM2,BPM2,VORP2
collido02,Don Collins,6,0.0555,-1.5166666666666666,0.30000000000000004,-1.1833333333333333,0.6,18,0,1,22,0,1,0,81,1845,14.5,0.5,0.007,0.335,7.8,8.5,8.1,15.7,2.7,0.8,15.8,24.6,0.6,2,2.6,0.068,-0.1,0.3,0.2,1,1,0,0,79,1609,15.1,0.543,0.018,0.259,7,6.3,6.7,14.2,2.7,0.8,15.7,22.4,0.9,2.5,3.4,0.101,0.3,1.1,1.5,1.4
cookda01,Darwin Cook,8,0.07250000000000001,-1.025,0.5249999999999999,-0.48749999999999993,0.8125,70,0,1,22,1,0,0,81,1980,15,0.503,0.031,0.22,5.3,8.2,6.7,21.9,3.2,1,16.4,21.4,0.6,2.1,2.7,0.065,0,0.4,0.4,1.2,1,0,0,82,2090,13.7,0.514,0.039,0.202,2.8,5.6,4.2,21.8,3.3,0.7,16.7,20,0.7,3.2,3.9,0.089,-0.8,0.8,-0.1,1
curetea01,Earl Cureton,12,0.03991666666666667,-4.033333333333334,0.13333333333333341,-3.9000000000000004,0.1416666666666667,58,0,1,23,0,0,1,52,528,13.8,0.47,0.005,0.312,11.4,20,16,6.4,1.8,2.4,11.1,20,0.1,1.1,1.2,0.109,-2.7,0.7,-2,0,0,1,0,66,956,12.8,0.502,0.007,0.307,11.1,20.3,15.9,4.4,1.5,1.6,11.2,17,0.6,1.5,2.1,0.103,-2.1,-0.3,-2.4,-0.1
davismo01,Monti Davis,1,-0.311,-13.4,-8.9,-22.3,-0.1,21,0,1,22,0,1,0,2,10,4.5,0.208,0,1,21.9,22,22.5,0,0,5.7,0,30,-0.1,0,-0.1,-0.311,-13.4,-8.9,-22.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
donalja01,James Donaldson,14,0.1105,-1.7357142857142858,1.2785714285714287,-0.45000000000000007,0.9428571428571427,73,0,1,23,0,0,1,68,980,15.9,0.574,0,0.714,12.3,22.2,17.3,6,0.4,4.1,17.9,15.8,1.1,1.4,2.5,0.124,-1.7,1,-0.7,0.3,0,0,1,82,1710,16,0.63,0,0.573,9.1,21.6,15.6,4.1,0.8,4.5,18,15.5,2.2,3.4,5.6,0.156,-1.6,2.2,0.6,1.1
drewla01,Larry Drew,10,0.056700000000000014,-0.9099999999999999,-2.0300000000000002,-2.95,-0.2,17,0,1,22,1,0,0,76,1581,9.3,0.464,0.035,0.275,1.7,7.5,4.4,22.7,2.6,0.3,23.4,18.1,-1.6,1.6,0,-0.001,-4.1,-0.9,-5,-1.2,1,0,0,81,1973,15.3,0.52,0.036,0.25,1.7,7,4.2,29.3,2.6,0,17.2,21,1.3,1.7,3,0.074,-0.1,-1.3,-1.4,0.3
drollra01,Ralph Drollinger,1,-0.117,-7.1,0.8,-6.4,-0.1,121,0,1,26,0,0,1,6,67,5.3,0.476,0,0.286,8.2,24.7,16.1,29.6,0.7,1.7,45.2,17.9,-0.2,0.1,-0.2,-0.117,-7.1,0.8,-6.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
durenjo01,John Duren,3,-0.033,-4.633333333333333,-1.9000000000000001,-6.5,-0.9666666666666667,19,0,1,22,1,0,0,40,458,2.6,0.338,0.01,0.089,2,6.7,4.4,15.3,1.9,0.3,26.1,13.3,-1.1,0.2,-0.9,-0.099,-7.2,-1.3,-8.5,-0.8,1,0,0,79,1056,7,0.478,0.041,0.138,1.4,7.3,4.3,18.2,0.9,0.2,20.2,13.5,-0.3,0,-0.3,-0.013,-3.9,-2.7,-6.5,-1.2
fulleto01,Tony Fuller,1,-0.021,-5.2,0.2,-5.0,-0.2,93,0,1,22,1,0,0,15,248,6.9,0.411,0.015,0.242,5.8,14.4,9.8,15.6,1.9,0.2,23.9,15.7,-0.4,0.3,-0.1,-0.021,-5.2,0.2,-5,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,
garreca01,Calvin Garrett,4,0.022000000000000006,-2.875,-0.9249999999999999,-3.8000000000000003,-0.02500000000000001,47,0,1,24,0,1,0,70,1638,8.8,0.483,0.007,0.149,5.7,12.3,9,10.2,1.5,0.3,16.9,13.2,0.2,1.2,1.4,0.04,-1.9,0.7,-1.2,0.3,0,1,0,51,858,8.4,0.454,0.041,0.107,3.4,8.9,6.1,11.6,1.8,0.4,13,13.9,0,0.6,0.6,0.035,-2.7,-0.1,-2.8,-0.2
gminsmi01,Mike Gminski,14,0.10092857142857144,-1.5214285714285718,0.18571428571428567,-1.3499999999999999,0.6214285714285713,7,0,1,21,0,0,1,56,1579,14.5,0.474,0.001,0.294,9.6,20.6,15,6.6,1.6,3.6,14.1,22.7,-0.5,2,1.5,0.045,-3,0.7,-2.3,-0.1,0,0,1,64,740,15.3,0.52,0,0.437,10.6,17.9,14.2,7.7,1.1,3.8,14.8,20.4,0.6,1.2,1.8,0.119,-2.5,1.1,-1.4,0.1
griffda01,Darrell Griffith,10,0.04820000000000001,-0.43999999999999995,-1.0799999999999996,-1.52,0.36,2,0,1,22,1,0,0,81,2867,14.7,0.496,0.034,0.207,3.2,8.3,5.8,11.4,1.8,0.8,12.1,28.8,-0.8,1.1,0.4,0.006,-1.6,-2.6,-4.1,-1.6,1,0,0,80,2597,15.8,0.511,0.036,0.19,5.2,7.5,6.3,10.8,1.7,0.7,11.1,26.8,1.4,0.7,2.1,0.038,0.1,-2.5,-2.4,-0.3
hanzlbi01,Bill Hanzlik,10,0.07250000000000001,-1.5699999999999998,0.31000000000000005,-1.26,0.37,20,0,1,23,0,1,0,74,1259,11,0.558,0.017,0.519,6,7.3,6.7,12,2.2,0.9,19.1,14.2,1.1,1.3,2.4,0.091,-1.1,0.7,-0.4,0.5,0,1,0,81,1974,9.6,0.543,0.011,0.493,5.6,8.9,7.3,11.6,2,0.8,19.6,11.3,1.3,2.9,4.1,0.1,-1.6,2.2,0.6,1.3
hardyal01,Alan Hardy,2,-0.022,-5.65,-2.8,-8.45,-0.3,Undrafted,1,1,23,1,0,0,22,111,7.5,0.402,0,0.169,8.3,10.1,9.3,3.6,0.4,4.3,14.8,26.9,-0.3,0.1,-0.2,-0.072,-8.3,-3,-11.3,-0.3,1,0,0,38,310,10.5,0.477,0.037,0.213,4.8,7.3,6,9.2,1.3,0.7,11.9,21.3,0,0.2,0.2,0.028,-3,-2.6,-5.6,-0.3
harpemi01,Mike Harper,2,0.043000000000000003,-3.55,0.8,-2.8000000000000003,0.09999999999999998,56,0,1,23,0,1,0,55,461,8.4,0.43,0.022,0.625,6.6,15.4,11,4.5,2.3,2.4,15.6,17.7,-0.6,0.6,0.1,0.006,-5.3,0.1,-5.2,-0.4,0,1,0,68,1433,12.2,0.531,0.003,0.414,10,16.4,13.2,4.8,1.8,3.2,17.4,15.2,0.6,1.8,2.4,0.08,-1.8,1.5,-0.4,0.6
hordgce01,Cedrick Hordges,2,0.034999999999999996,-2.05,-1.35,-3.5,-0.5,49,0,1,24,0,1,0,68,1599,10.7,0.509,0.006,0.388,7.5,22.1,14.6,8,0.9,0.6,17.6,15.8,0.5,1,1.5,0.044,-2,-0.5,-2.6,-0.2,0,1,0,77,1372,10.4,0.525,0.031,0.481,9.5,21,15.4,5.5,0.8,0.7,18.1,17,0.3,0.5,0.7,0.026,-2.1,-2.2,-4.4,-0.8
jacksto02,Tony Jackson,1,0.124,-3.1,4.3,1.2,0.0,87,0,1,23,1,0,0,2,14,12.9,0.333,0,0,0,14.6,7.7,16.2,6.7,0,0,8.6,0,0,0,0.124,-3.1,4.3,1.2,0,,,,,,,,,,,,,,,,,,,,,,,,,
johnsle01,Lee Johnson,1,-0.095,-9.8,-1.6,-11.4,-0.2,17,0,1,23,0,1,0,12,90,0.8,0.313,0,0.2,7.4,20.2,13.7,1.4,0,3.1,20.5,15.4,-0.3,0.1,-0.2,-0.095,-9.8,-1.6,-11.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,
johnsre01,Reggie Johnson,4,0.088,-1.425,-0.55,-1.9749999999999999,-6.938893903907228e-18,15,0,1,23,0,1,0,79,1716,12.9,0.527,0.001,0.283,8.8,13.7,11.4,6.5,1.2,1.5,14.5,20.7,1.4,1.6,3,0.085,-1,-1.2,-2.2,-0.1,0,1,0,75,1904,14.2,0.561,0.002,0.236,7.9,18.6,13.1,5.4,0.8,1.8,12,17.7,2.3,1.6,3.9,0.099,-0.9,-0.4,-1.3,0.3
jonesed01,Edgar Jones,6,0.10483333333333333,-1.25,0.7500000000000001,-0.48333333333333334,0.46666666666666673,31,0,1,24,0,1,0,60,950,17.6,0.578,0.011,0.611,10.7,20.8,15.6,6.7,1.7,4.8,18.2,23,0.9,1.4,2.3,0.116,-1.3,0.9,-0.4,0.4,0,1,0,48,802,17.5,0.594,0.008,0.498,9.3,19.3,14.1,6.9,1.6,6.3,17.3,18.6,1.1,1.3,2.4,0.143,-0.9,2.7,1.8,0.8
jordawa01,Walter Jordan,1,-0.021,-4.0,-0.5,-4.5,-0.1,84,0,1,24,0,1,0,30,207,8.5,0.412,0,0.227,11.7,10.7,11.2,7,2.5,1.4,17.1,19.3,-0.3,0.2,-0.1,-0.021,-4,-0.5,-4.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
keacl01,Clarence Kea,2,0.1085,-1.05,-2.6500000000000004,-3.7,-0.1,169,0,1,21,0,1,0,16,199,17.3,0.54,0.012,0.765,15.4,23.1,19.1,4,1.5,0.3,12.9,26.1,0.3,0.2,0.5,0.12,-0.8,-4.2,-5,-0.2,0,1,0,35,248,11,0.6,0,0.857,11.6,16.7,14,7.5,0.8,0.7,19.2,13.9,0.4,0.1,0.5,0.097,-1.3,-1.1,-2.4,0
kinchch01,Chad Kinch,1,-0.071,-5.9,-2.3,-8.3,-0.6,22,0,1,22,1,0,0,41,353,7,0.396,0,0.128,2.1,8.6,5.2,17.5,1.5,1,16.8,20.6,-0.7,0.1,-0.5,-0.071,-5.9,-2.3,-8.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,
kreklwa01,Wayne Kreklow,1,-0.167,-10.4,-2.7,-13.0,-0.3,53,0,1,24,1,0,0,25,100,-1.9,0.292,0.085,0.213,2.4,10.9,6.8,11.3,1,0.6,16.3,25,-0.5,0.1,-0.3,-0.167,-10.4,-2.7,-13,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,
laimbbi01,Bill Laimbeer,14,0.14428571428571427,0.2071428571428572,1.4785714285714284,1.6714285714285715,2.4642857142857144,65,0,1,23,0,0,1,81,2460,14.2,0.536,0,0.228,11.4,20.2,15.6,11.5,1.1,1.8,15.2,14.2,3.4,2,5.4,0.104,0.5,1.5,2,2.5,0,0,1,80,1829,15.4,0.563,0.024,0.433,13.6,24.3,18.7,7.4,1,2,15.9,16.6,2.8,1.9,4.7,0.122,0,0.4,0.4,1.1
lawreed01,Edmund Lawrence,1,0.201,3.2,-2.2,1.0,0.0,84,0,1,28,0,0,1,3,19,19.4,0.615,0,0.5,11.6,13,12.2,9.5,2.5,0,9.3,22.9,0.1,0,0.1,0.201,3.2,-2.2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
lestero01,Ronnie Lester,6,0.031,-2.8666666666666667,-2.1,-4.949999999999999,-0.13333333333333333,10,0,1,22,1,0,0,8,83,8.2,0.52,0,0.458,4.3,3.9,4.1,11.2,1.1,0,23.8,18.6,0,0,0,0.008,-4,-3.1,-7.1,-0.1,1,0,0,75,2252,13.8,0.565,0.012,0.39,4,6.7,5.4,22.9,1.7,0.3,19.4,17.8,2.6,1.3,3.9,0.084,0.3,-1.1,-0.8,0.7
macyky01,Kyle Macy,7,0.12128571428571426,0.5857142857142856,-0.6,-0.01428571428571433,1.1428571428571428,22,0,1,23,1,0,0,82,1469,14.5,0.567,0.096,0.224,3.4,6.5,5,15.1,2.4,0.2,14,18,2.3,2.2,4.5,0.148,0.1,-0.3,-0.2,0.7,1,0,0,82,2845,15.7,0.57,0.106,0.179,3.1,6.9,5.1,18.9,2.4,0.2,10.9,16.6,5.4,3.8,9.2,0.156,1.9,0.4,2.3,3.1
mahorri01,Rick Mahorn,18,0.08383333333333334,-3.255555555555556,1.4555555555555555,-1.788888888888889,0.6000000000000001,35,0,1,22,0,1,0,52,696,13.6,0.526,0,0.183,10,22.5,16.2,4.9,1.4,3.4,13.8,15.8,0.4,1.3,1.8,0.123,-2.4,2.4,0,0.4,0,1,0,80,2664,13.3,0.531,0.004,0.287,6.2,22.4,14.4,8,1,2.9,15,17,0.8,5.1,5.9,0.107,-2,3.3,1.3,2.2
matthwe01,Wes Matthews,9,0.07088888888888889,-1.3777777777777778,-3.0999999999999996,-4.488888888888889,-0.2222222222222222,14,0,1,21,1,0,0,79,2266,13.1,0.549,0.027,0.323,2.2,4.6,3.4,26.2,2.3,0.4,22.7,20.7,0.7,1.9,2.6,0.055,-0.7,-1,-1.7,0.2,1,0,0,47,837,12.6,0.487,0.027,0.265,2.6,5.3,3.9,25.5,3.2,0.1,15.9,20.5,0.2,1.1,1.3,0.073,-1.1,-0.5,-1.6,0.1
mayfibi01,Bill Mayfield,1,0.0,-2.6,-3.8,-6.4,-0.1,Undrafted,1,1,23,0,1,0,7,54,6.8,0.45,0,0.111,14.2,4.2,9.2,2.5,0,1,13.7,16.1,0,0,0,0,-2.6,-3.8,-6.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
mccorke01,Keith McCord,1,-0.136,-6.3,-1.4,-7.7,0.0,198,0,1,23,1,0,0,2,9,7.9,0.5,0,0,11.6,11.8,11.7,16.5,0,0,33.3,26.8,0,0,0,-0.136,-6.3,-1.4,-7.7,0,,,,,,,,,,,,,,,,,,,,,,,,,
mchalke01,Kevin McHale*,13,0.17392307692307693,1.9230769230769231,0.25384615384615383,2.146153846153846,2.615384615384615,3,0,1,23,0,1,0,82,1645,16.4,0.556,0.003,0.239,11.2,13.6,12.4,4.8,0.8,5.1,13,20.9,2.3,2.4,4.7,0.137,-0.3,0.6,0.3,1,0,1,0,82,2332,16.9,0.568,0,0.283,9.3,16.8,13.1,5.4,0.6,4.3,12.2,19.3,3.9,3.7,7.5,0.155,0.2,1.5,1.7,2.2
milledi01,Dick Miller,1,-0.102,-7.5,1.2,-6.3,-0.1,40,0,1,22,0,1,0,8,53,3.3,0.444,0.111,0,4.2,10.6,7.4,11.7,3.6,0,47.1,13.2,-0.2,0.1,-0.1,-0.102,-7.5,1.2,-6.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
moorejo01,Johnny Moore,9,0.0778888888888889,-0.2111111111111111,-0.18888888888888888,-0.4111111111111112,1.2111111111111112,43,0,1,22,1,0,0,82,1578,15.8,0.507,0.037,0.331,4.2,9.1,6.8,31.8,3.5,0.7,20.5,18.9,1.2,2,3.2,0.099,0.4,0.1,0.5,1,1,0,0,79,2294,17,0.496,0.031,0.273,2.9,9.9,6.4,41.5,3.3,0.3,19,16,3.1,2.7,5.8,0.122,1.2,0.1,1.3,1.9
moorelo01,Lowes Moore,3,0.06866666666666667,0.0,-1.9000000000000001,-1.8666666666666665,-0.19999999999999998,52,0,1,23,1,0,0,71,1406,11.1,0.479,0.056,0.192,3.4,10.3,6.7,22.3,2,0.7,17.2,17.6,0,1.1,1.1,0.037,-2,-0.6,-2.6,-0.2,1,0,0,4,70,21.5,0.542,0.132,0.211,1.5,5.2,3.2,36.4,4.1,0.8,10.7,27.4,0.2,0.1,0.2,0.152,4.5,-2.6,2,0.1
nattke01,Kenny Natt,3,-0.041666666666666664,-5.233333333333333,-2.6333333333333333,-7.8999999999999995,-0.16666666666666666,30,0,1,22,1,0,0,19,149,5.2,0.36,0.104,0.143,6.4,4.5,5.5,9.4,1.6,0.4,10.9,24.7,-0.3,0.1,-0.2,-0.075,-5.4,-3.7,-9.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,
nicksca01,Carl Nicks,3,0.004666666666666666,-2.6333333333333333,-1.5666666666666667,-4.2,-0.5666666666666668,23,0,1,22,1,0,0,67,1109,10.2,0.501,0.011,0.351,3.7,7.2,5.4,18.1,2.5,0.1,21.9,19.3,-0.7,0.5,-0.2,-0.008,-2.6,-1.5,-4.1,-0.6,1,0,0,80,1322,10.5,0.474,0.009,0.27,5.4,7.8,6.5,9.1,2.3,0.2,14,21.9,-0.8,0.5,-0.3,-0.01,-2.8,-2.1,-4.9,-1
nilesmi01,Mike Niles,1,-0.062,-6.7,-2.7,-9.4,-0.4,83,0,1,25,0,1,0,44,231,6.7,0.373,0.029,0.268,12.6,15,13.8,9.3,1.6,0.2,13.9,30.3,-0.7,0.4,-0.3,-0.062,-6.7,-2.7,-9.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,
okoremi01,Mike O'Koren,8,0.06737499999999999,-1.5750000000000002,-0.037500000000000054,-1.6125000000000003,0.39999999999999997,6,0,1,22,0,1,0,79,2473,12.6,0.515,0.024,0.282,8,14,10.9,14,1.6,0.6,14.7,15.8,1.9,2,3.8,0.075,0,0.7,0.7,1.7,0,1,0,80,2018,13.6,0.528,0.03,0.243,6.1,11,8.5,13.7,1.9,0.4,14.6,19.9,1.4,2.8,4.1,0.098,-0.5,0.6,0,1
oldhaja01,Jawann Oldham,10,0.0219,-5.17,0.25,-4.93,0.029999999999999992,41,0,1,23,0,0,1,4,21,3.3,0.333,0,0,14.2,10,12.1,0,0,4.8,25,14.1,0,0,0,-0.094,-7.8,-2.9,-10.7,0,0,0,1,22,124,6.5,0.403,0,0.389,6,15.7,10.7,3.1,0.8,4.6,12.5,15.9,-0.1,0.1,0,0.008,-6.3,0.2,-6.1,-0.1
orrlo01,Louis Orr,8,0.074875,-1.375,0.13749999999999998,-1.25,0.6875,29,0,1,22,0,1,0,82,1787,16.1,0.538,0.008,0.285,10.2,11.9,11,10.7,1.5,0.8,13.4,20.6,2.8,1.5,4.3,0.116,0.8,-0.9,-0.1,0.8,0,1,0,80,1951,14.9,0.553,0.011,0.353,6.9,11.6,9.2,10.5,1.4,0.8,14.2,20.7,2.1,2.1,4.3,0.105,-0.2,-0.1,-0.3,0.8
patrimy01,Myles Patrick,1,-0.036,-4.2,-4.8,-9.0,0.0,Undrafted,1,1,26,0,1,0,3,9,6.9,0.425,0,0.4,12.8,11.4,12,15.2,0,0,14.5,30.7,0,0,0,-0.036,-4.2,-4.8,-9,0,,,,,,,,,,,,,,,,,,,,,,,,,
priceto01,Tony Price,1,-0.089,-8.9,-1.7,-10.6,-0.1,29,0,1,24,1,0,0,5,29,2.4,0.286,0,0,0,0,0,12.7,3.3,2,22.2,12.7,-0.1,0,-0.1,-0.089,-8.9,-1.7,-10.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
rankwa01,Wally Rank,1,-0.14,-6.4,-0.9,-7.3,-0.2,99,0,1,22,0,1,0,25,153,4,0.397,0,0.491,12.4,10.4,11.4,14.9,2.2,0.4,27.3,25.4,-0.6,0.1,-0.4,-0.14,-6.4,-0.9,-7.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,
ranseke01,Kelvin Ransey,6,0.07483333333333334,-0.3,-2.183333333333333,-2.5,-0.21666666666666667,4,0,1,22,1,0,0,80,2431,14.9,0.484,0.027,0.188,1.9,6.9,4.4,31.4,1.7,0.2,15.6,24.3,1.3,1.6,2.8,0.056,-0.3,-2.5,-2.8,-0.5,1,0,0,78,2418,16.5,0.507,0.035,0.29,1.8,6.7,4.3,32.4,1.9,0.1,15.6,24.9,2.2,1.5,3.7,0.073,0.6,-2.4,-1.8,0.1
rayja01,James Ray,3,-0.033,-4.6000000000000005,-0.3,-4.8999999999999995,-0.16666666666666666,5,0,1,23,0,1,0,18,148,4.2,0.346,0.02,0.204,8.8,17,12.8,8.8,1.2,1.4,19.6,16.7,-0.3,0.1,-0.2,-0.07,-5.8,-0.7,-6.5,-0.2,0,1,0,40,262,10.2,0.47,0.009,0.31,7.6,18.7,13.3,12.3,1.7,3.1,21.9,24.5,-0.5,0.2,-0.3,-0.051,-4.8,-0.8,-5.6,-0.2
reidbi01,Billy Reid,1,-0.05,-4.2,-0.8,-5.0,-0.5,98,0,1,23,1,0,0,59,597,6.2,0.47,0.027,0.211,4.9,6.2,5.6,15.6,2.6,0.5,27.8,18.6,-1,0.3,-0.6,-0.05,-4.2,-0.8,-5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
robinwa01,Wayne Robinson,1,0.052,-2.3,-0.5,-2.8,-0.3,31,0,1,22,0,1,0,81,1592,11.5,0.523,0.012,0.472,8.1,13.7,10.7,10.5,1.4,0.9,19.5,19.4,0.2,1.5,1.7,0.052,-2.3,-0.5,-2.8,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,
romarlo01,Lorenzo Romar,5,0.045799999999999993,-2.7399999999999998,-2.2800000000000002,-5.06,-0.24,141,0,1,22,1,0,0,53,726,10.2,0.459,0.028,0.299,1.5,7.1,4.3,23.9,1.8,0.2,17.9,15.9,0.2,0.2,0.5,0.03,-2.7,-2.3,-5,-0.6,1,0,0,79,1259,14.6,0.548,0.037,0.238,1,7.6,4.2,23.6,2.3,0.6,16.7,17.1,1.6,1,2.7,0.101,-0.6,-1.1,-1.7,0.1
scalede01,DeWayne Scales,3,-0.07300000000000001,-8.966666666666667,-2.733333333333333,-11.766666666666666,-0.3,36,0,1,22,0,1,0,44,484,11.5,0.444,0.027,0.173,10.7,20.8,15.6,3,1.2,0.5,11,22.8,-0.3,0.6,0.3,0.028,-4.7,-3.4,-8.2,-0.8,0,1,0,3,24,1,0.255,0,0.4,9.4,14.6,11.9,0,2,2.4,25.4,13.5,-0.1,0,-0.1,-0.116,-10.4,-1.6,-12,-0.1
sheltcr01,Craig Shelton,2,0.016,-4.8,-2.05,-6.85,-0.25,28,0,1,23,0,1,0,55,586,8.8,0.481,0.005,0.265,11.4,15.7,13.5,7,1.5,0.5,20,21.6,-0.5,0.5,0,-0.002,-3.5,-1.7,-5.2,-0.5,0,1,0,4,21,5.8,0.363,0,0.333,5.4,10.8,8.1,0,2.4,0,0,14.2,0,0,0,0.034,-6.1,-2.4,-8.5,0
sichtje01,Jerry Sichting,10,0.0689,-1.7299999999999998,-1.69,-3.41,-0.21000000000000002,82,0,1,24,1,0,0,47,450,8.4,0.426,0.053,0.337,2.6,8,5.2,19.2,2.4,0.1,20.4,12.2,-0.1,0.4,0.3,0.032,-3.8,-0.7,-4.6,-0.3,1,0,0,51,800,10.2,0.503,0.046,0.196,1.9,5.7,3.7,20.1,2,0.1,16.6,13.2,0.3,0.8,1.1,0.064,-2.7,-0.9,-3.5,-0.3
smithla01,Larry Smith,13,0.08953846153846154,-1.0,1.223076923076923,0.2153846153846153,1.1538461538461537,24,0,1,23,0,1,0,82,2578,14.8,0.54,0,0.507,18.3,24.5,21.4,4.6,1.3,1.4,16.7,13.4,3.7,2.4,6.1,0.113,0.9,0.5,1.4,2.2,0,1,0,74,2213,12.8,0.548,0.002,0.386,13.5,26.8,20,4.6,1.4,1.4,17.9,10.7,2.3,3,5.2,0.113,-0.5,1.9,1.4,1.9
sparrro01,Rory Sparrow,12,0.044333333333333336,-1.95,-1.1916666666666667,-3.1666666666666665,-0.13333333333333333,75,0,1,22,1,0,0,15,212,8.2,0.4,0,0.254,3.6,6,4.8,19.5,2.8,0.8,20.4,16.4,-0.3,0.2,-0.1,-0.023,-4.7,-0.4,-5.2,-0.2,1,0,0,82,2610,13,0.539,0.021,0.203,2.3,7.4,4.9,24.4,1.7,0.3,15.4,15.6,2.9,2.7,5.6,0.104,0.2,0.1,0.3,1.5
stroujo01,John Stroud,1,-0.036,-4.0,-2.5,-6.5,-0.1,27,0,1,23,0,1,0,9,88,6.4,0.35,0,0.118,8.8,7.7,8.2,13.2,0.5,0,10.1,18.3,-0.1,0,-0.1,-0.036,-4,-2.5,-6.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
terryca01,Carlos Terry,3,0.03266666666666666,-3.8666666666666667,3.0,-0.8333333333333335,0.2333333333333333,104,0,1,24,1,0,0,26,504,13.7,0.527,0.038,0.263,8.9,15.3,12.1,18.8,2.5,1.4,24.2,18.8,-0.1,0.9,0.8,0.074,-1,3.3,2.3,0.6,1,0,0,13,60,3.1,0.268,0.2,0.267,9.3,12.5,10.9,16.5,2.4,0.9,23,15.2,-0.2,0.1,-0.1,-0.048,-6.1,2.4,-3.7,0
toneyan01,Andrew Toney,8,0.06475,-0.4375000000000001,-2.5375,-2.9875,0.3125,8,0,1,23,1,0,0,75,1768,12.7,0.535,0.036,0.28,2.1,6.4,4.4,22.4,1.5,0.3,19.5,25.7,0,2.2,2.2,0.061,-1.5,-1.6,-3.2,-0.5,1,0,0,77,1909,17.2,0.572,0.06,0.313,2.7,5.1,4,23.1,1.6,0.5,16.1,29,2.3,1.7,4,0.1,1.5,-2.7,-1.2,0.4
valenro01,Ronnie Valentine,1,-0.128,-6.7,-3.8,-10.4,-0.3,51,0,1,23,0,1,0,24,123,10.3,0.395,0.02,0.194,8.1,17,12.4,8.8,2.5,1.7,13.1,36.9,-0.4,0.1,-0.3,-0.128,-6.7,-3.8,-10.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,
vandeki01,Kiki Vandeweghe,13,0.13484615384615387,1.7000000000000002,-2.607692307692308,-0.9076923076923078,0.9153846153846155,11,0,1,22,0,1,0,51,1376,11.9,0.484,0.013,0.296,6.2,14,10,8.7,0.9,0.9,12.4,18.7,0.7,0.5,1.2,0.04,-1.4,-1.3,-2.6,-0.2,0,1,0,82,2775,18.9,0.612,0.01,0.321,5.9,11.7,8.9,11.9,0.8,0.5,11.6,22.3,7.8,-0.1,7.7,0.133,3.4,-2.6,0.9,2
vromabr01,Brett Vroman,1,0.048,-3.7,1.3,-2.4,0.0,87,0,1,25,0,0,1,11,93,11.8,0.481,0.037,0.704,8.7,22,15.4,13.1,2.6,3.1,20.3,20.5,0,0.1,0.1,0.048,-3.7,1.3,-2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,
whitnha02,Hawkeye Whitney,2,0.033,-3.1500000000000004,0.4,-2.7,0.0,16,0,1,23,1,0,0,47,782,14,0.523,0.02,0.212,4.1,10.9,7.5,12.2,2.8,0.4,12.5,20.3,0.5,1,1.5,0.091,-1.1,0.2,-0.9,0.2,1,0,0,23,266,5.4,0.364,0.014,0.099,5.3,11.7,8.4,8.8,2.1,0.2,15.9,13.5,-0.4,0.3,-0.1,-0.025,-5.2,0.6,-4.5,-0.2
wileymi01,Michael Wiley,2,0.1205,0.4,-2.45,-2.15,0.05,39,0,1,23,0,1,0,33,271,19.8,0.591,0.014,0.348,9.2,16.2,12.9,6.5,1.4,1.2,15,27.4,0.5,0.3,0.8,0.144,0.2,-3.2,-3.1,-0.1,0,1,0,61,1013,16.2,0.599,0.014,0.393,7.7,13.9,10.7,7.3,1.9,0.9,14.4,19.8,1.8,0.3,2.1,0.097,0.6,-1.7,-1.2,0.2
